image,VLB_BPD
1385.png,1.002462387084961
1386.png,1.2244410514831543
1387.png,1.1015700101852417
1388.png,1.0149776935577393
1389.png,1.3185685873031616
139.png,1.5490201711654663
1390.png,1.0438966751098633
1391.png,1.5303387641906738
1392.png,1.7110955715179443
1393.png,1.7091914415359497
1394.png,0.940102756023407
1395.png,1.1354539394378662
1396.png,0.9459969997406006
1397.png,1.6373441219329834
1398.png,1.02320396900177
1399.png,1.2150466442108154
14.png,1.570717453956604
140.png,1.2327438592910767
1400.png,1.482039213180542
1401.png,0.9927391409873962
1402.png,2.0146350860595703
1403.png,0.7783011794090271
1404.png,1.098564624786377
1405.png,1.215587854385376
1406.png,1.3704291582107544
1407.png,1.3691664934158325
1408.png,1.1273256540298462
1409.png,1.346829891204834
141.png,1.0802204608917236
1410.png,1.0058270692825317
1411.png,0.9685526490211487
1412.png,1.1873750686645508
1413.png,1.7123881578445435
1414.png,1.595190405845642
1415.png,1.3725541830062866
1416.png,1.1672604084014893
1417.png,1.0826746225357056
1418.png,1.4981220960617065
1419.png,1.3113980293273926
142.png,0.8648040294647217
1420.png,1.4900916814804077
1421.png,1.946669578552246
1422.png,1.7357051372528076
1423.png,0.7555942535400391
1424.png,1.315603256225586
1425.png,1.8480346202850342
1426.png,1.4843517541885376
1427.png,0.8248692750930786
1428.png,1.6300368309020996
1429.png,1.4680644273757935
143.png,0.8985086679458618
1430.png,1.1209145784378052
1431.png,1.0549843311309814
1432.png,1.6067075729370117
1433.png,1.272649884223938
1434.png,1.1870092153549194
1435.png,1.4529725313186646
1436.png,1.2346354722976685
1437.png,1.588456392288208
1438.png,1.1836061477661133
1439.png,1.387953519821167
144.png,0.9585275650024414
1440.png,1.4175571203231812
1441.png,1.28086256980896
1442.png,1.257746934890747
1443.png,1.0585577487945557
1444.png,1.4120007753372192
1445.png,2.0328898429870605
1446.png,1.5164121389389038
1447.png,1.508119821548462
1448.png,0.8834812641143799
1449.png,0.9939377307891846
145.png,1.5775666236877441
1450.png,1.1638157367706299
1451.png,1.9871809482574463
1452.png,2.181215524673462
1453.png,0.8490220308303833
1454.png,0.7848920822143555
1455.png,1.6255314350128174
1456.png,0.89510577917099
